order_id,order_date,customer_id,city,region,product,category,quantity,unit_price,discount_pct,gross_amount,net_amount,order_month,order_size
102382,2025-12-14,CUST00582,Aswan,Unknown,Smartphone,Electronics,6,14210.0,5,85260.0,80997.0,2025-12,Large
102383,2025-07-27,CUST00583,Luxor,Unknown,Wireless Mouse,Accessories,7,445.5,10,3118.5,2806.65,2025-07,Medium
102384,2025-02-12,CUST00584,Port Said,Unknown,Keyboard,Accessories,8,850.0,15,6800.0,5780.0,2025-02,Medium
102385,2025-09-25,CUST00585,Cairo,Greater Cairo,Office Chair,Furniture,9,5252.0,20,47268.0,37814.4,2025-09,Large
102386,2025-04-10,CUST00586,Giza,Greater Cairo,Desk,Furniture,10,7548.0,0,75480.0,75480.0,2025-04,Large
102387,2025-11-23,CUST00587,Alexandria,Coastal,Headphones,Electronics,11,1854.0,5,20394.0,19374.3,2025-11,Large
102388,2025-06-08,CUST00588,Mansoura,Delta,Monitor,Electronics,12,9568.0,10,114816.0,103334.4,2025-06,Large
102389,2025-01-21,CUST00589,Tanta,Unknown,Printer,Office Equipment,1,7140.0,15,7140.0,6069.0,2025-01,Medium
102390,2025-08-06,CUST00590,Aswan,Unknown,Notebook Pack,Stationery,2,254.4,20,508.8,407.04,2025-08,Small
102391,2025-03-19,CUST00591,Luxor,Unknown,Laptop,Electronics,3,30495.0,0,91485.0,91485.0,2025-03,Large
102392,2025-10-04,CUST00592,Port Said,Unknown,Smartphone,Electronics,4,15660.0,5,62640.0,59508.0,2025-10,Large
102393,2025-05-17,CUST00593,Cairo,Greater Cairo,Wireless Mouse,Accessories,5,490.5,10,2452.5,2207.25,2025-05,Medium
102394,2025-12-02,CUST00594,Giza,Greater Cairo,Keyboard,Accessories,6,935.0,15,5610.0,4768.5,2025-12,Medium
102395,2025-07-15,CUST00595,Alexandria,Coastal,Office Chair,Furniture,7,4680.0,20,32760.0,26208.0,2025-07,Large
102396,2025-02-28,CUST00596,Mansoura,Delta,Desk,Furniture,8,6734.0,0,53872.0,53872.0,2025-02,Large
102397,2025-09-13,CUST00597,Tanta,Unknown,Headphones,Electronics,9,1656.0,5,14904.0,14158.8,2025-09,Large
102398,2025-04-26,CUST00598,Aswan,Unknown,Monitor,Electronics,10,8556.0,10,85560.0,77004.0,2025-04,Large
102399,2025-11-11,CUST00599,Luxor,Unknown,Printer,Office Equipment,11,6392.0,15,70312.0,59765.2,2025-11,Large
102400,2025-06-24,CUST00600,Port Said,Unknown,Notebook Pack,Stationery,12,228.0,20,2736.0,2188.8,2025-06,Medium
102401,2025-01-09,CUST00601,Cairo,Greater Cairo,Laptop,Electronics,1,27360.0,0,27360.0,27360.0,2025-01,Large
102402,2025-08-22,CUST00602,Giza,Greater Cairo,Smartphone,Electronics,2,14065.0,5,28130.0,26723.5,2025-08,Large
102403,2025-03-07,CUST00603,Alexandria,Coastal,Wireless Mouse,Accessories,3,441.0,10,1323.0,1190.7,2025-03,Medium
102404,2025-10-20,CUST00604,Mansoura,Delta,Keyboard,Accessories,4,841.5,15,3366.0,2861.1,2025-10,Medium
102405,2025-05-05,CUST00605,Tanta,Unknown,Office Chair,Furniture,5,5200.0,20,26000.0,20800.0,2025-05,Large
102406,2025-12-18,CUST00606,Aswan,Unknown,Desk,Furniture,6,7474.0,0,44844.0,44844.0,2025-12,Large
102407,2025-07-03,CUST00607,Luxor,Unknown,Headphones,Electronics,7,1836.0,5,12852.0,12209.4,2025-07,Large
102408,2025-02-16,CUST00608,Port Said,Unknown,Monitor,Electronics,8,9476.0,10,75808.0,68227.2,2025-02,Large
102409,2025-09-01,CUST00609,Cairo,Greater Cairo,Printer,Office Equipment,9,7072.0,15,63648.0,54100.8,2025-09,Large
102410,2025-04-14,CUST00610,Giza,Greater Cairo,Notebook Pack,Stationery,10,252.0,20,2520.0,2016.0,2025-04,Medium
102411,2025-11-27,CUST00611,Alexandria,Coastal,Laptop,Electronics,11,30210.0,0,332310.0,332310.0,2025-11,Large
102412,2025-06-12,CUST00612,Mansoura,Delta,Smartphone,Electronics,12,15515.0,5,186180.0,176871.0,2025-06,Large
102413,2025-01-25,CUST00613,Tanta,Unknown,Wireless Mouse,Accessories,1,486.0,10,486.0,437.4,2025-01,Small
102414,2025-08-10,CUST00614,Aswan,Unknown,Keyboard,Accessories,2,926.5,15,1853.0,1575.05,2025-08,Medium
102415,2025-03-23,CUST00615,Luxor,Unknown,Office Chair,Furniture,3,5720.0,20,17160.0,13728.0,2025-03,Large
102416,2025-10-08,CUST00616,Port Said,Unknown,Desk,Furniture,4,6660.0,0,26640.0,26640.0,2025-10,Large
102417,2025-05-21,CUST00617,Cairo,Greater Cairo,Headphones,Electronics,5,1638.0,5,8190.0,7780.5,2025-05,Medium
102418,2025-12-06,CUST00618,Giza,Greater Cairo,Monitor,Electronics,6,8464.0,10,50784.0,45705.6,2025-12,Large
102419,2025-07-19,CUST00619,Alexandria,Coastal,Printer,Office Equipment,7,6324.0,15,44268.0,37627.8,2025-07,Large
102420,2025-02-04,CUST00620,Mansoura,Delta,Notebook Pack,Stationery,8,225.6,20,1804.8,1443.84,2025-02,Medium
102421,2025-09-17,CUST00621,Tanta,Unknown,Laptop,Electronics,9,27075.0,0,243675.0,243675.0,2025-09,Large
102422,2025-04-02,CUST00622,Aswan,Unknown,Smartphone,Electronics,10,13920.0,5,139200.0,132240.0,2025-04,Large
102423,2025-11-15,CUST00623,Luxor,Unknown,Wireless Mouse,Accessories,11,436.5,10,4801.5,4321.35,2025-11,Medium
102424,2025-06-28,CUST00624,Port Said,Unknown,Keyboard,Accessories,12,833.0,15,9996.0,8496.6,2025-06,Medium
102425,2025-01-13,CUST00625,Cairo,Greater Cairo,Office Chair,Furniture,1,5148.0,20,5148.0,4118.4,2025-01,Medium
102426,2025-08-26,CUST00626,Unknown,Unknown,Desk,Furniture,2,7400.0,0,14800.0,14800.0,2025-08,Large
102427,2025-03-11,CUST00627,Alexandria,Coastal,Headphones,Electronics,3,1818.0,5,5454.0,5181.3,2025-03,Medium
102428,2025-10-24,CUST00628,Mansoura,Delta,Monitor,Electronics,4,9384.0,10,37536.0,33782.4,2025-10,Large
102429,2025-05-09,CUST00629,Tanta,Unknown,Printer,Office Equipment,5,7004.0,15,35020.0,29767.0,2025-05,Large
102430,2025-12-22,CUST00630,Aswan,Unknown,Notebook Pack,Stationery,6,249.6,20,1497.6,1198.08,2025-12,Medium
102431,2025-07-07,CUST00631,Luxor,Unknown,Laptop,Electronics,7,29925.0,0,209475.0,209475.0,2025-07,Large
102432,2025-02-20,CUST00632,Port Said,Unknown,Smartphone,Electronics,8,15370.0,5,122960.0,116812.0,2025-02,Large
102433,2025-09-05,CUST00633,Cairo,Greater Cairo,Wireless Mouse,Accessories,9,481.5,10,4333.5,3900.15,2025-09,Medium
102434,2025-04-18,CUST00634,Giza,Greater Cairo,Keyboard,Accessories,10,918.0,15,9180.0,7803.0,2025-04,Medium
102435,2025-11-03,CUST00635,Alexandria,Coastal,Office Chair,Furniture,11,5668.0,20,62348.0,49878.4,2025-11,Large
102436,2025-06-16,CUST00636,Mansoura,Delta,Desk,Furniture,12,8140.0,0,97680.0,97680.0,2025-06,Large
102437,2025-01-01,CUST00637,Tanta,Unknown,Headphones,Electronics,1,1620.0,5,1620.0,1539.0,2025-01,Medium
102438,2025-08-14,CUST00638,Aswan,Unknown,Monitor,Electronics,2,8372.0,10,16744.0,15069.6,2025-08,Large
102439,2025-03-27,CUST00639,Luxor,Unknown,Printer,Office Equipment,3,6256.0,15,18768.0,15952.8,2025-03,Large
102440,2025-10-12,CUST00640,Port Said,Unknown,Notebook Pack,Stationery,4,223.2,20,892.8,714.24,2025-10,Small
102441,2025-05-25,CUST00641,Cairo,Greater Cairo,Laptop,Electronics,5,26790.0,0,133950.0,133950.0,2025-05,Large
102442,2025-12-10,CUST00642,Giza,Greater Cairo,Smartphone,Electronics,6,13775.0,5,82650.0,78517.5,2025-12,Large
102443,2025-07-23,CUST00643,Alexandria,Coastal,Wireless Mouse,Accessories,7,432.0,10,3024.0,2721.6,2025-07,Medium
102444,2025-02-08,CUST00644,Mansoura,Delta,Keyboard,Accessories,8,824.5,15,6596.0,5606.6,2025-02,Medium
102445,2025-09-21,CUST00645,Tanta,Unknown,Office Chair,Furniture,9,5096.0,20,45864.0,36691.2,2025-09,Large
102446,2025-04-06,CUST00646,Aswan,Unknown,Desk,Furniture,10,7326.0,0,73260.0,73260.0,2025-04,Large
102447,2025-11-19,CUST00647,Luxor,Unknown,Headphones,Electronics,11,1800.0,5,19800.0,18810.0,2025-11,Large
102448,2025-06-04,CUST00648,Port Said,Unknown,Monitor,Electronics,12,9292.0,10,111504.0,100353.6,2025-06,Large
102449,2025-01-17,CUST00649,Cairo,Greater Cairo,Printer,Office Equipment,1,6936.0,15,6936.0,5895.6,2025-01,Medium
102450,2025-08-02,CUST00650,Giza,Greater Cairo,Notebook Pack,Stationery,2,247.2,20,494.4,395.52,2025-08,Small
102451,2025-03-15,CUST00651,Alexandria,Coastal,Laptop,Electronics,3,29640.0,0,88920.0,88920.0,2025-03,Large
102452,2025-10-28,CUST00652,Mansoura,Delta,Smartphone,Electronics,4,15225.0,5,60900.0,57855.0,2025-10,Large
102453,2025-05-13,CUST00653,Tanta,Unknown,Wireless Mouse,Accessories,5,477.0,10,2385.0,2146.5,2025-05,Medium
102454,2025-12-26,CUST00654,Aswan,Unknown,Keyboard,Accessories,6,909.5,15,5457.0,4638.45,2025-12,Medium
102455,2025-07-11,CUST00655,Luxor,Unknown,Office Chair,Furniture,7,5616.0,20,39312.0,31449.6,2025-07,Large
102456,2025-02-24,CUST00656,Port Said,Unknown,Desk,Furniture,8,8066.0,0,64528.0,64528.0,2025-02,Large
102457,2025-09-09,CUST00657,Cairo,Greater Cairo,Headphones,Electronics,9,1980.0,5,17820.0,16929.0,2025-09,Large
102458,2025-04-22,CUST00658,Giza,Greater Cairo,Monitor,Electronics,10,8280.0,10,82800.0,74520.0,2025-04,Large
102459,2025-11-07,CUST00659,Alexandria,Coastal,Printer,Office Equipment,11,6188.0,15,68068.0,57857.8,2025-11,Large
102460,2025-06-20,CUST00660,Mansoura,Delta,Notebook Pack,Stationery,12,220.8,20,2649.6,2119.68,2025-06,Medium
102461,2025-01-05,CUST00661,Tanta,Unknown,Laptop,Electronics,1,26505.0,0,26505.0,26505.0,2025-01,Large
102462,2025-08-18,CUST00662,Aswan,Unknown,Smartphone,Electronics,2,13630.0,5,27260.0,25897.0,2025-08,Large
102463,2025-03-03,CUST00663,Luxor,Unknown,Wireless Mouse,Accessories,3,427.5,10,1282.5,1154.25,2025-03,Medium
102464,2025-10-16,CUST00664,Port Said,Unknown,Keyboard,Accessories,4,816.0,15,3264.0,2774.4,2025-10,Medium
102465,2025-05-01,CUST00665,Cairo,Greater Cairo,Office Chair,Furniture,5,5044.0,20,25220.0,20176.0,2025-05,Large
102466,2025-12-14,CUST00666,Giza,Greater Cairo,Desk,Furniture,6,7252.0,0,43512.0,43512.0,2025-12,Large
102467,2025-07-27,CUST00667,Alexandria,Coastal,Headphones,Electronics,7,1782.0,5,12474.0,11850.3,2025-07,Large
102468,2025-02-12,CUST00668,Mansoura,Delta,Monitor,Electronics,8,9200.0,10,73600.0,66240.0,2025-02,Large
102469,2025-09-25,CUST00669,Tanta,Unknown,Printer,Office Equipment,9,6868.0,15,61812.0,52540.2,2025-09,Large
102470,2025-04-10,CUST00670,Aswan,Unknown,Notebook Pack,Stationery,10,244.8,20,2448.0,1958.4,2025-04,Medium
102471,2025-11-23,CUST00671,Luxor,Unknown,Laptop,Electronics,11,29355.0,0,322905.0,322905.0,2025-11,Large
102472,2025-06-08,CUST00672,Port Said,Unknown,Smartphone,Electronics,12,15080.0,5,180960.0,171912.0,2025-06,Large
102473,2025-01-21,CUST00673,Cairo,Greater Cairo,Wireless Mouse,Accessories,1,472.5,10,472.5,425.25,2025-01,Small
102474,2025-08-06,CUST00674,Giza,Greater Cairo,Keyboard,Accessories,2,901.0,15,1802.0,1531.7,2025-08,Medium
102475,2025-03-19,CUST00675,Alexandria,Coastal,Office Chair,Furniture,3,5564.0,20,16692.0,13353.6,2025-03,Large
102476,2025-10-04,CUST00676,Mansoura,Delta,Desk,Furniture,4,7992.0,0,31968.0,31968.0,2025-10,Large
102477,2025-05-17,CUST00677,Tanta,Unknown,Headphones,Electronics,5,1962.0,5,9810.0,9319.5,2025-05,Medium
102478,2025-12-02,CUST00678,Aswan,Unknown,Monitor,Electronics,6,10120.0,10,60720.0,54648.0,2025-12,Large
102479,2025-07-15,CUST00679,Luxor,Unknown,Printer,Office Equipment,7,6120.0,15,42840.0,36414.0,2025-07,Large
102480,2025-02-28,CUST00680,Port Said,Unknown,Notebook Pack,Stationery,8,218.4,20,1747.2,1397.76,2025-02,Medium
102481,2025-09-13,CUST00681,Cairo,Greater Cairo,Laptop,Electronics,9,26220.0,0,235980.0,235980.0,2025-09,Large
102482,2025-04-26,CUST00682,Giza,Greater Cairo,Smartphone,Electronics,10,13485.0,5,134850.0,128107.5,2025-04,Large
102483,2025-11-11,CUST00683,Alexandria,Coastal,Wireless Mouse,Accessories,11,423.0,10,4653.0,4187.7,2025-11,Medium
102484,2025-06-24,CUST00684,Mansoura,Delta,Keyboard,Accessories,12,807.5,15,9690.0,8236.5,2025-06,Medium
102485,2025-01-09,CUST00685,Tanta,Unknown,Office Chair,Furniture,1,4992.0,20,4992.0,3993.6,2025-01,Medium
102486,2025-08-22,CUST00686,Aswan,Unknown,Desk,Furniture,2,7178.0,0,14356.0,14356.0,2025-08,Large
102487,2025-03-07,CUST00687,Luxor,Unknown,Headphones,Electronics,3,1764.0,5,5292.0,5027.4,2025-03,Medium
102488,2025-10-20,CUST00688,Port Said,Unknown,Monitor,Electronics,4,9108.0,10,36432.0,32788.8,2025-10,Large
102489,2025-05-05,CUST00689,Cairo,Greater Cairo,Printer,Office Equipment,5,6800.0,15,34000.0,28900.0,2025-05,Large
102490,2025-12-18,CUST00690,Giza,Greater Cairo,Notebook Pack,Stationery,6,242.4,20,1454.4,1163.52,2025-12,Medium
102491,2025-07-03,CUST00691,Alexandria,Coastal,Laptop,Electronics,7,29070.0,0,203490.0,203490.0,2025-07,Large
102492,2025-02-16,CUST00692,Mansoura,Delta,Smartphone,Electronics,8,14935.0,5,119480.0,113506.0,2025-02,Large
102493,2025-09-01,CUST00693,Tanta,Unknown,Wireless Mouse,Accessories,9,468.0,10,4212.0,3790.8,2025-09,Medium
102494,2025-04-14,CUST00694,Aswan,Unknown,Keyboard,Accessories,10,892.5,15,8925.0,7586.25,2025-04,Medium
102495,2025-11-27,CUST00695,Luxor,Unknown,Office Chair,Furniture,11,5512.0,20,60632.0,48505.6,2025-11,Large
102496,2025-06-12,CUST00696,Port Said,Unknown,Desk,Furniture,12,7918.0,0,95016.0,95016.0,2025-06,Large
102497,2025-01-25,CUST00697,Cairo,Greater Cairo,Headphones,Electronics,1,1944.0,5,1944.0,1846.8,2025-01,Medium
102498,2025-08-10,CUST00698,Giza,Greater Cairo,Monitor,Electronics,2,10028.0,10,20056.0,18050.4,2025-08,Large
102499,2025-03-23,CUST00699,Alexandria,Coastal,Printer,Office Equipment,3,7480.0,15,22440.0,19074.0,2025-03,Large
102500,2025-10-08,CUST00700,Mansoura,Delta,Notebook Pack,Stationery,4,216.0,20,864.0,691.2,2025-10,Small
102501,2025-05-21,CUST00701,Tanta,Unknown,Laptop,Electronics,5,25935.0,0,129675.0,129675.0,2025-05,Large
102502,2025-12-06,CUST00702,Aswan,Unknown,Smartphone,Electronics,6,13340.0,5,80040.0,76038.0,2025-12,Large
102503,2025-07-19,CUST00703,Luxor,Unknown,Wireless Mouse,Accessories,7,418.5,10,2929.5,2636.55,2025-07,Medium
102504,2025-02-04,CUST00704,Port Said,Unknown,Keyboard,Accessories,8,799.0,15,6392.0,5433.2,2025-02,Medium
102505,2025-09-17,CUST00705,Cairo,Greater Cairo,Office Chair,Furniture,9,4940.0,20,44460.0,35568.0,2025-09,Large
102506,2025-04-02,CUST00706,Giza,Greater Cairo,Desk,Furniture,10,7104.0,0,71040.0,71040.0,2025-04,Large
102507,2025-11-15,CUST00707,Alexandria,Coastal,Headphones,Electronics,11,1746.0,5,19206.0,18245.7,2025-11,Large
102508,2025-06-28,CUST00708,Mansoura,Delta,Monitor,Electronics,12,9016.0,10,108192.0,97372.8,2025-06,Large
102509,2025-01-13,CUST00709,Tanta,Unknown,Printer,Office Equipment,1,6732.0,15,6732.0,5722.2,2025-01,Medium
102510,2025-08-26,CUST00710,Aswan,Unknown,Notebook Pack,Stationery,2,240.0,20,480.0,384.0,2025-08,Small
102511,2025-03-11,CUST00711,Luxor,Unknown,Laptop,Electronics,3,28785.0,0,86355.0,86355.0,2025-03,Large
102512,2025-10-24,CUST00712,Port Said,Unknown,Smartphone,Electronics,4,14790.0,5,59160.0,56202.0,2025-10,Large
102513,2025-05-09,CUST00713,Cairo,Greater Cairo,Wireless Mouse,Accessories,5,463.5,10,2317.5,2085.75,2025-05,Medium
102514,2025-12-22,CUST00714,Giza,Greater Cairo,Keyboard,Accessories,6,884.0,15,5304.0,4508.4,2025-12,Medium
102515,2025-07-07,CUST00715,Alexandria,Coastal,Office Chair,Furniture,7,5460.0,20,38220.0,30576.0,2025-07,Large
102516,2025-02-20,CUST00716,Mansoura,Delta,Desk,Furniture,8,7844.0,0,62752.0,62752.0,2025-02,Large
102517,2025-09-05,CUST00717,Tanta,Unknown,Headphones,Electronics,9,1926.0,5,17334.0,16467.3,2025-09,Large
102518,2025-04-18,CUST00718,Aswan,Unknown,Monitor,Electronics,10,9936.0,10,99360.0,89424.0,2025-04,Large
102519,2025-11-03,CUST00719,Luxor,Unknown,Printer,Office Equipment,11,7412.0,15,81532.0,69302.2,2025-11,Large
102520,2025-06-16,CUST00720,Port Said,Unknown,Notebook Pack,Stationery,12,264.0,20,3168.0,2534.4,2025-06,Medium
102521,2025-01-01,CUST00721,Cairo,Greater Cairo,Laptop,Electronics,1,25650.0,0,25650.0,25650.0,2025-01,Large
102522,2025-08-14,CUST00722,Giza,Greater Cairo,Smartphone,Electronics,2,13195.0,5,26390.0,25070.5,2025-08,Large
102523,2025-03-27,CUST00723,Unknown,Unknown,Wireless Mouse,Accessories,3,414.0,10,1242.0,1117.8,2025-03,Medium
102524,2025-10-12,CUST00724,Mansoura,Delta,Keyboard,Accessories,4,790.5,15,3162.0,2687.7,2025-10,Medium
102525,2025-05-25,CUST00725,Tanta,Unknown,Office Chair,Furniture,5,4888.0,20,24440.0,19552.0,2025-05,Large
102526,2026-12-10,CUST00726,Aswan,Unknown,Desk,Furniture,6,7030.0,0,42180.0,42180.0,2026-12,Large
102527,2026-07-23,CUST00727,Luxor,Unknown,Headphones,Electronics,7,1728.0,5,12096.0,11491.2,2026-07,Large
102528,2026-02-08,CUST00728,Port Said,Unknown,Monitor,Electronics,8,8924.0,10,71392.0,64252.8,2026-02,Large
102529,2026-09-21,CUST00729,Cairo,Greater Cairo,Printer,Office Equipment,9,6664.0,15,59976.0,50979.6,2026-09,Large
102530,2026-04-06,CUST00730,Giza,Greater Cairo,Notebook Pack,Stationery,10,237.6,20,2376.0,1900.8,2026-04,Medium
102531,2026-11-19,CUST00731,Alexandria,Coastal,Laptop,Electronics,11,28500.0,0,313500.0,313500.0,2026-11,Large
102532,2026-06-04,CUST00732,Mansoura,Delta,Smartphone,Electronics,12,14645.0,5,175740.0,166953.0,2026-06,Large
102533,2026-01-17,CUST00733,Tanta,Unknown,Wireless Mouse,Accessories,1,459.0,10,459.0,413.1,2026-01,Small
102534,2026-08-02,CUST00734,Aswan,Unknown,Keyboard,Accessories,2,875.5,15,1751.0,1488.35,2026-08,Medium
102535,2026-03-15,CUST00735,Luxor,Unknown,Office Chair,Furniture,3,5408.0,0,16224.0,16224.0,2026-03,Large
102536,2026-10-28,CUST00736,Port Said,Unknown,Desk,Furniture,4,7770.0,0,31080.0,31080.0,2026-10,Large
102537,2026-05-13,CUST00737,Cairo,Greater Cairo,Headphones,Electronics,5,1908.0,5,9540.0,9063.0,2026-05,Medium
102538,2026-12-26,CUST00738,Giza,Greater Cairo,Monitor,Electronics,6,9844.0,10,59064.0,53157.6,2026-12,Large
102539,2026-07-11,CUST00739,Alexandria,Coastal,Printer,Office Equipment,7,7344.0,15,51408.0,43696.8,2026-07,Large
102540,2026-02-24,CUST00740,Mansoura,Delta,Notebook Pack,Stationery,8,261.6,20,2092.8,1674.24,2026-02,Medium
102541,2026-09-09,CUST00741,Tanta,Unknown,Laptop,Electronics,9,31350.0,0,282150.0,282150.0,2026-09,Large
102542,2026-04-22,CUST00742,Aswan,Unknown,Smartphone,Electronics,10,13050.0,5,130500.0,123975.0,2026-04,Large
102543,2026-11-07,CUST00743,Luxor,Unknown,Wireless Mouse,Accessories,11,409.5,10,4504.5,4054.05,2026-11,Medium
102544,2026-06-20,CUST00744,Port Said,Unknown,Keyboard,Accessories,12,782.0,15,9384.0,7976.4,2026-06,Medium
102545,2026-01-05,CUST00745,Cairo,Greater Cairo,Office Chair,Furniture,1,4836.0,20,4836.0,3868.8,2026-01,Medium
102546,2026-08-18,CUST00746,Giza,Greater Cairo,Desk,Furniture,2,6956.0,0,13912.0,13912.0,2026-08,Large
102547,2026-03-03,CUST00747,Alexandria,Coastal,Headphones,Electronics,3,1710.0,5,5130.0,4873.5,2026-03,Medium
102548,2026-10-16,CUST00748,Mansoura,Delta,Monitor,Electronics,4,8832.0,10,35328.0,31795.2,2026-10,Large
102549,2026-05-01,CUST00749,Tanta,Unknown,Printer,Office Equipment,5,6596.0,15,32980.0,28033.0,2026-05,Large
102550,2026-12-14,CUST00750,Aswan,Unknown,Notebook Pack,Stationery,6,235.2,20,1411.2,1128.96,2026-12,Medium
102551,2026-07-27,CUST00751,Luxor,Unknown,Laptop,Electronics,7,28215.0,0,197505.0,197505.0,2026-07,Large
102552,2026-02-12,CUST00752,Port Said,Unknown,Smartphone,Electronics,8,14500.0,5,116000.0,110200.0,2026-02,Large
102553,2026-09-25,CUST00753,Cairo,Greater Cairo,Wireless Mouse,Accessories,9,454.5,10,4090.5,3681.45,2026-09,Medium
102554,2026-04-10,CUST00754,Giza,Greater Cairo,Keyboard,Accessories,10,867.0,15,8670.0,7369.5,2026-04,Medium
102555,2026-11-23,CUST00755,Alexandria,Coastal,Office Chair,Furniture,11,5356.0,20,58916.0,47132.8,2026-11,Large
102556,2026-06-08,CUST00756,Mansoura,Delta,Desk,Furniture,12,7696.0,0,92352.0,92352.0,2026-06,Large
102557,2026-01-21,CUST00757,Tanta,Unknown,Headphones,Electronics,1,1890.0,5,1890.0,1795.5,2026-01,Medium
102558,2026-08-06,CUST00758,Aswan,Unknown,Monitor,Electronics,2,9752.0,10,19504.0,17553.6,2026-08,Large
102559,2026-03-19,CUST00759,Luxor,Unknown,Printer,Office Equipment,3,7276.0,15,21828.0,18553.8,2026-03,Large
102560,2026-10-04,CUST00760,Port Said,Unknown,Notebook Pack,Stationery,4,259.2,20,1036.8,829.44,2026-10,Small
102561,2026-05-17,CUST00761,Cairo,Greater Cairo,Laptop,Electronics,5,31065.0,0,155325.0,155325.0,2026-05,Large
102562,2026-12-02,CUST00762,Giza,Greater Cairo,Smartphone,Electronics,6,15950.0,5,95700.0,90915.0,2026-12,Large
102563,2026-07-15,CUST00763,Alexandria,Coastal,Wireless Mouse,Accessories,7,405.0,10,2835.0,2551.5,2026-07,Medium
102564,2026-02-28,CUST00764,Mansoura,Delta,Keyboard,Accessories,8,773.5,15,6188.0,5259.8,2026-02,Medium
102565,2026-09-13,CUST00765,Tanta,Unknown,Office Chair,Furniture,9,4784.0,20,43056.0,34444.8,2026-09,Large
102566,2026-04-26,CUST00766,Aswan,Unknown,Desk,Furniture,10,6882.0,0,68820.0,68820.0,2026-04,Large
102567,2026-11-11,CUST00767,Luxor,Unknown,Headphones,Electronics,11,1692.0,5,18612.0,17681.4,2026-11,Large
102568,2026-06-24,CUST00768,Port Said,Unknown,Monitor,Electronics,12,8740.0,10,104880.0,94392.0,2026-06,Large
102569,2026-01-09,CUST00769,Cairo,Greater Cairo,Printer,Office Equipment,1,6528.0,15,6528.0,5548.8,2026-01,Medium
102570,2026-08-22,CUST00770,Giza,Greater Cairo,Notebook Pack,Stationery,2,232.8,20,465.6,372.48,2026-08,Small
102571,2026-03-07,CUST00771,Alexandria,Coastal,Laptop,Electronics,3,27930.0,0,83790.0,83790.0,2026-03,Large
102572,2026-10-20,CUST00772,Mansoura,Delta,Smartphone,Electronics,4,14355.0,5,57420.0,54549.0,2026-10,Large
102573,2026-05-05,CUST00773,Tanta,Unknown,Wireless Mouse,Accessories,5,450.0,10,2250.0,2025.0,2026-05,Medium
102574,2026-12-18,CUST00774,Aswan,Unknown,Keyboard,Accessories,6,858.5,15,5151.0,4378.35,2026-12,Medium
102575,2026-07-03,CUST00775,Luxor,Unknown,Office Chair,Furniture,7,5304.0,20,37128.0,29702.4,2026-07,Large
102576,2026-02-16,CUST00776,Port Said,Unknown,Desk,Furniture,8,7622.0,0,60976.0,60976.0,2026-02,Large
102577,2026-09-01,CUST00777,Cairo,Greater Cairo,Headphones,Electronics,9,1872.0,5,16848.0,16005.6,2026-09,Large
102578,2026-04-14,CUST00778,Giza,Greater Cairo,Monitor,Electronics,10,9660.0,10,96600.0,86940.0,2026-04,Large
102579,2026-11-27,CUST00779,Alexandria,Coastal,Printer,Office Equipment,11,7208.0,15,79288.0,67394.8,2026-11,Large
102580,2026-06-12,CUST00780,Mansoura,Delta,Notebook Pack,Stationery,12,256.8,20,3081.6,2465.28,2026-06,Medium
102581,2026-01-25,CUST00781,Tanta,Unknown,Laptop,Electronics,1,30780.0,0,30780.0,30780.0,2026-01,Large
102582,2026-08-10,CUST00782,Aswan,Unknown,Smartphone,Electronics,2,15805.0,5,31610.0,30029.5,2026-08,Large
